# tsed   radius                radius_lbound         radius_ubound        
  3437   0.43861337755480534   0.3784361727246539    0.49939811935724654  
  3438   0.4390587343287713    0.37887814760431304   0.4997954488622014   
  3439   0.4395036255953766    0.3793197640937511    0.5001923602805625   
  3440   0.43994805135462123   0.3797610221929686    0.5005888536123297   
  3441   0.4403920116065052    0.380201921901965     0.5009849288575032   
  3442   0.44083550635102675   0.3806424632207408    0.501380586016082    
  3443   0.4412785355881885    0.381082646149296     0.5017758250880671   
  3444   0.44172109931798875   0.381522470687631     0.5021706460734583   
  3445   0.4421631975404283    0.38196193683574453   0.5025650489722548   
  3446   0.44260483025550634   0.382401044593637     0.5029590337844576   
  3447   0.4430459974632237    0.3828397939613093    0.503352600510067    
  3448   0.4434866991635795    0.383278184938761     0.5037457491490827   
  3449   0.44392693535657557   0.38371621752599117   0.5041384797015032   
  3450   0.4443667060422092    0.38415389172300074   0.5045307921673299   
  3451   0.44480601122048213   0.3845912075297897    0.5049226865465632   
  3452   0.44524485089139443   0.3850281649463576    0.5053141628392019   
  3453   0.44568322505494606   0.3854647639727049    0.5057052210452464   
  3454   0.44612113371113615   0.3859010046088316    0.5060958611646975   
  3455   0.4465585768599647    0.3863368868547372    0.5064860831975548   
  3456   0.4469955545014326    0.38677241071042223   0.5068758871438175   
  3457   0.4474320666355398    0.3872075761758862    0.5072652730034859   
  3458   0.4478681132622855    0.38764238325112954   0.507654240776561    
  3459   0.4483036943816705    0.3880768319361523    0.5080427904630413   
  3460   0.44873880999369486   0.38851092223095396   0.508430922062928    
  3461   0.4491734600983568    0.3889446541355355    0.5088186355762212   
  3462   0.44960764469565895   0.38937802764989593   0.5092059310029202   
  3463   0.45004136378559956   0.38981104277403533   0.5095928083430246   
  3464   0.4504746173681795    0.3902436995079541    0.5099792675965351   
  3465   0.4509074054433979    0.39067599785165275   0.5103653087634519   
  3466   0.45133972801125566   0.39110793780512987   0.5107509318437744   
  3467   0.45177158507175186   0.39153951936838594   0.5111361368375027   
  3468   0.4522029766248874    0.3919707425414214    0.5115209237446376   
  3469   0.4526339026706614    0.39240160732423623   0.5119052925651788   
  3470   0.4530643632090756    0.39283211371683047   0.5122892432991248   
  3471   0.4534943582401283    0.39326226171920364   0.5126727759464771   
  3472   0.4539238877638203    0.39369205133135576   0.513055890507236    
  3473   0.4543529517801499    0.3941214825532877    0.5134385869814002   
  3474   0.4547815502891188    0.3945505553849986    0.5138208653689706   
  3475   0.455209683290728     0.39497926982648845   0.5142027256699473   
  3476   0.4556373507849747    0.3954076258777577    0.5145841678843301   
  3477   0.45606455277186164   0.3958356235388072    0.5149651920121183   
  3478   0.45649128925138704   0.39626326280963475   0.5153457980533123   
  3479   0.4569175602235509    0.3966905436902417    0.5157259860079133   
  3480   0.4573433656883532    0.39711746618062804   0.5161057558759201   
  3481   0.45776870564579575   0.3975440302807942    0.5164851076573314   
  3482   0.45819358009587674   0.3979702359907389    0.5168640413521501   
  3483   0.4586179890385971    0.3983960833104625    0.5172425569603747   
  3484   0.45904193247395586   0.3988215722399655    0.517620654482005    
  3485   0.459465410401954     0.3992467027792479    0.5179983339170406   
  3486   0.45988842282259057   0.3996714749283097    0.5183755952654834   
  3487   0.4603109697358674    0.4000958886871504    0.5187524385273323   
  3488   0.46073305114178265   0.40051994405577007   0.5191288637025853   
  3489   0.46115466704033636   0.40094364103416913   0.5195048707912457   
  3490   0.46157581743152853   0.4013669796223476    0.5198804597933124   
  3491   0.46199650231536005   0.4017899598203054    0.5202556307087844   
  3492   0.4624167216918309    0.4022125816280422    0.5206303835376622   
  3493   0.4628364755609411    0.4026348450455588    0.5210047182799467   
  3494   0.46325576392268975   0.40305675007285435   0.5213786349356373   
  3495   0.46367458677707685   0.40347829670992885   0.5217521335047324   
  3496   0.4640929441241033    0.4038994849567823    0.522125213987235    
  3497   0.4645108359637691    0.404320314813416     0.5224978763831434   
  3498   0.4649282622960742    0.40474078627982824   0.5228701206924571   
  3499   0.4653452231210169    0.4051608993560194    0.5232419469151766   
  3500   0.4657617184385998    0.40558065404198995   0.5236133550513031   
  3501   0.4661777482488212    0.4060000503377399    0.5239843451008355   
  3502   0.4665933125516819    0.4064190882432688    0.5243549170637731   
  3503   0.4670084113471802    0.40683776775857705   0.5247250709401166   
  3504   0.4674230446353196    0.4072560888836647    0.5250948067298671   
  3505   0.46783721241609744   0.4076740516185313    0.5254641244330225   
  3506   0.46825091468951285   0.4080916559631773    0.5258330240495841   
  3507   0.4686641514555685    0.40850890191760225   0.5262015055795524   
  3508   0.4690769227142617    0.4089257894818066    0.5265695690229268   
  3509   0.46948922846559604   0.4093423186557912    0.5269372143797062   
  3510   0.46990106870956794   0.40975848943955384   0.5273044416498918   
  3511   0.4703124434461792    0.4101743018330959    0.527671250833484    
  3512   0.47072335267542886   0.4105897558364173    0.5280376419304815   
  3513   0.4711337963973179    0.41100485144951815   0.5284036149408848   
  3514   0.4715437746118454    0.4114195886723979    0.5287691698646948   
  3515   0.4719532873190131    0.4118339675050571    0.529134306701911    
  3516   0.47236233451881837   0.4122479879474952    0.5294990254525325   
  3517   0.4727709162112639    0.4126616499997122    0.5298633261165597   
  3518   0.47317903239634784   0.41307495366170865   0.5302272086939941   
  3519   0.47358668307407026   0.4134878989334845    0.5305906731848333   
  3520   0.473993868244432     0.4139004858150397    0.5309537195890783   
  3521   0.4744005879074331    0.41431271430637384   0.5313163479067304   
  3522   0.47480684206307355   0.4147245844074874    0.5316785581377887   
  3523   0.47521263071135156   0.41513609611837987   0.5320403502822519   
  3524   0.4756179538522689    0.41554724943905175   0.5324017243401209   
  3525   0.4760228114858256    0.415958044369503     0.532762680311397    
  3526   0.4764272036120216    0.4163684809097341    0.5331232181960783   
  3527   0.4768311302308561    0.41677855905974326   0.5334833379941655   
  3528   0.47723459134232993   0.41718827881953224   0.5338430397056593   
  3529   0.4776375869464422    0.41759764018910017   0.5342023233305593   
  3530   0.47804011704319294   0.41800664316844793   0.5345611888688642   
  3531   0.478442181632583     0.41841528775757464   0.5349196363205753   
  3532   0.4788437807146133    0.4188235739564803    0.535277665685693    
  3533   0.4792449142892812    0.4192315017651649    0.5356352769642161   
  3534   0.4796455823565893    0.41963907118362886   0.5359924701561449   
  3535   0.48004578491653493   0.42004628221187224   0.5363492452614809   
  3536   0.48044552196911994   0.420453134849895     0.5367056022802226   
  3537   0.4808447935143443    0.4208596290976967    0.5370615412123696   
  3538   0.48124359955220797   0.42126576495527734   0.5374170620579224   
  3539   0.4816419400827101    0.4216715424226378    0.5377721648168823   
  3540   0.4820398151058516    0.42207696149977725   0.538126849489247    
  3541   0.4824372246216315    0.4224820221866956    0.538481116075018    
  3542   0.4828341686300499    0.42288672448339426   0.5388349645741957   
  3543   0.4832306471311085    0.4232910683898714    0.5391883949867791   
  3544   0.4836266601248047    0.4236950539061275    0.5395414073127682   
  3545   0.484022207611142     0.42409868103216297   0.5398940015521627   
  3546   0.484417289590116     0.4245019497679787    0.5402461777049643   
  3547   0.4848119060617302    0.42490486011357254   0.5405979357711712   
  3548   0.48520605702598285   0.42530741206894573   0.5409492757507839   
  3549   0.48559974248287485   0.4257096056340979    0.5413001976438037   
  3550   0.4859929624324053    0.4261114408090294    0.5416507014502292   
  3551   0.4863857168745751    0.4265129175937403    0.5420007871700596   
  3552   0.48677800580938424   0.42691403598823063   0.5423504548032962   
  3553   0.48716982923683094   0.4273147959924999    0.54269970434994     
  3554   0.4875611871569179    0.4277151976065481    0.5430485358099886   
  3555   0.48795207956964415   0.42811524083037567   0.543396949183443    
  3556   0.4883425064750089    0.42851492566398264   0.5437449444703044   
  3557   0.48873246787301206   0.428914252107369     0.5440925216705716   
  3558   0.4891219637636546    0.4293132201605352    0.5444396807842442   
  3559   0.48951099414693555   0.42971182982347944   0.544786421811323    
  3560   0.48989955902285676   0.4301100810962035    0.545132744751808    
  3561   0.4902876583914155    0.43050797397870655   0.5454786496056987   
  3562   0.4906752922526145    0.4309055084709894    0.5458241363729952   
  3563   0.491062460606452     0.43130268457305077   0.5461692050536984   
  3564   0.4914491634529279    0.4316995022848915    0.5465138556478077   
  3565   0.49183540079204224   0.4320959616065112    0.546858088155322    
  3566   0.4922211726237977    0.4324920625379107    0.5472019025762425   
  3567   0.4926064789481899    0.43288780507908875   0.5475452989105696   
  3568   0.49299131976522315   0.4332831892300466    0.547888277158302    
  3569   0.493375695074894     0.43367821499078296   0.5482308373194402   
  3570   0.4937596048772033    0.43407288236129915   0.5485729793939855   
  3571   0.4941430491721528    0.4344671913415943    0.5489147033819366   
  3572   0.49452602795974077   0.4348611419316688    0.549256009283293    
  3573   0.4949085412399681    0.43525473413152227   0.5495968970980551   
  3574   0.49529058901283385   0.435647967941156     0.549937366826224    
  3575   0.49567217127833896   0.43604084336056825   0.5502774184677985   
  3576   0.4960532880364825    0.43643336038975944   0.5506170520227784   
  3577   0.4964339392872654    0.43682551902873      0.5509562674911654   
  3578   0.49681412503068767   0.4372173192774804    0.5512950648729587   
  3579   0.49719384526674837   0.4376087611360093    0.5516334441681567   
  3580   0.4975730999954484    0.4379998446043176    0.551971405376761    
  3581   0.4979518892167869    0.4383905696824053    0.5523089484987715   
  3582   0.49833021293076385   0.43878093637027193   0.5526460735341887   
  3583   0.498708071137381     0.4391709446679175    0.5529827804830099   
  3584   0.49908546383663666   0.43956059457534247   0.5533190693452386   
  3585   0.4994623910285316    0.4399498860925468    0.5536549401208735   
  3586   0.49983885271306505   0.44033881921953055   0.5539903928099137   
  3587   0.5002148488902369    0.44072739395629323   0.5543254274123597   
  3588   0.5005903795600481    0.4411156103028353    0.5546600439282123   
  3589   0.5009654447224996    0.4415034682591563    0.5549942423574712   
  3590   0.5013400443775895    0.4418909678252567    0.5553280227001345   
  3591   0.501714178525317     0.44227810900113695   0.5556613849562049   
  3592   0.5020878471656847    0.44266489178679613   0.5559943291256819   
  3593   0.5024610502986908    0.4430513161822338    0.5563268552085638   
  3594   0.5028337879243363    0.4434373821874513    0.5566589632048515   
  3595   0.5032060600426203    0.44382308980244867   0.5569906531145463   
  3596   0.5035778666535444    0.44420843902722407   0.5573219249376469   
  3597   0.5039492077571062    0.4445934298617793    0.5576527786741519   
  3598   0.5043200833533064    0.4449780623061135    0.5579832143240644   
  3599   0.5046904934421468    0.4453623363602266    0.5583132318873831   
  3600   0.5050604380236265    0.4457462520241191    0.5586428313641068   
  3601   0.5054299170977448    0.446129809297791     0.5589720127542366   
  3602   0.5057989306645014    0.4465130081812423    0.5593007760577731   
  3603   0.5061674787238974    0.4468958486744725    0.5596291212747153   
  3604   0.5065355612759319    0.4472783307774817    0.5599570484050633   
  3605   0.5069031783206057    0.4476604544902707    0.5602845574488167   
  3606   0.5072703298579189    0.44804221981283865   0.5606116484059771   
  3607   0.5076370158878714    0.44842362674518643   0.5609383212765429   
  3608   0.5080032364104614    0.4488046752873127    0.5612645760605144   
  3609   0.5083689914256917    0.4491853654392184    0.561590412757893    
  3610   0.5087342809335595    0.449565697200903     0.5619158313686774   
  3611   0.5090991049340676    0.4499456705723679    0.5622408318928667   
  3612   0.5094634634272142    0.4503252855536113    0.5625654143304621   
  3613   0.5098273564130009    0.4507045421446336    0.5628895786814647   
  3614   0.5101907838914252    0.45108344034543535   0.5632133249458722   
  3615   0.510553745862488     0.451461980156016     0.5635366531236854   
  3616   0.5109162423261902    0.4518401615763765    0.5638595632149057   
  3617   0.5112782732825325    0.4522179846065155    0.5641820552195318   
  3618   0.5116398387315133    0.45259544924643436   0.5645041291375636   
  3619   0.5120009386731326    0.45297255549613213   0.5648257849690008   
  3620   0.5123615731073903    0.45334930335560886   0.5651470227138451   
  3621   0.5127217420342873    0.45372569282486497   0.5654678423720942   
  3622   0.5130814454538237    0.45410172390390047   0.5657882439437496   
  3623   0.5134406833659995    0.45447739659271624   0.5661082274288116   
  3624   0.5137994557708145    0.4548527108913101    0.5664277928272798   
  3625   0.5141577626682672    0.45522766679968285   0.5667469401391534   
  3626   0.5145156040583592    0.45560226431783546   0.5670656693644323   
  3627   0.5148729799410905    0.45597650344576746   0.5673839805031187   
  3628   0.5152298903164612    0.4563503841834784    0.5677018735552095   
  3629   0.5155863351844694    0.4567239065309683    0.568019348520707    
  3630   0.5159423145451179    0.45709707048823756   0.5683364053996107   
  3631   0.5162978283984048    0.4574698760552862    0.5686530441919211   
  3632   0.516652876744331     0.4578423232321138    0.5689692648976359   
  3633   0.5170074595828957    0.4582144120187204    0.5692850675167573   
  3634   0.5173615769140998    0.45858614241510676   0.569600452049285    
  3635   0.5177152287379432    0.4589575144212721    0.569915418495218    
  3636   0.518068415054425     0.45932852803721635   0.5702299668545572   
  3637   0.5184211358635453    0.45969918326294      0.570544097127303    
  3638   0.518773391165305     0.46006948009844306   0.5708578093134551   
  3639   0.5191251809597031    0.46043941854372594   0.571171103413012    
  3640   0.5194765052467414    0.4608089985987873    0.5714839794259747   
  3641   0.519827364026419     0.4611782202636281    0.5717964373523445   
  3642   0.5201777572987343    0.4615470835382478    0.5721084771921197   
  3643   0.5205276850636888    0.4619155884226478    0.5724200989453005   
  3644   0.5208771473212819    0.46228373491682584   0.5727313026118885   
  3645   0.5212261440715151    0.4626515230207837    0.5730420881918818   
  3646   0.521574675314386     0.4630189527345201    0.5733524556852809   
  3647   0.521922741049897     0.4633860240580363    0.5736624050920858   
  3648   0.5222703412780465    0.46375273699133146   0.5739719364122973   
  3649   0.5226174759988345    0.46411909153440556   0.5742810496459141   
  3650   0.5229641452122618    0.4644850876872595    0.5745897447929371   
  3651   0.5233103489183284    0.4648507254498919    0.5748980218533668   
  3652   0.5236560871170344    0.4652160048223042    0.5752058808272023   
  3653   0.5240013598083779    0.4655809258044954    0.575513321714443    
  3654   0.5243461669923608    0.465945488396466     0.5758203445150896   
  3655   0.524690508668983     0.46630969259821553   0.5761269492291432   
  3656   0.5250343848382437    0.46667353840974535   0.5764331358566017   
  3657   0.5253777955001446    0.4670370258310532    0.5767389043974664   
  3658   0.525720740654684     0.4674001548621409    0.5770442548517378   
  3659   0.5260632203018618    0.4677629255030076    0.5773491872194154   
  3660   0.526405234441679     0.46812533775365406   0.5776537015004979   
  3661   0.5267467830741346    0.46848739161407904   0.5779577976949866   
  3662   0.5270878661992304    0.4688490870842834    0.5782614758028819   
  3663   0.5274284838169638    0.4692104241642667    0.5785647358241826   
  3664   0.5277686359273375    0.46957140285402943   0.578867577758889    
  3665   0.5281083225303487    0.4699320231535711    0.5791700016070025   
  3666   0.5284475436259992    0.47029228506289256   0.5794720073685218   
  3667   0.5287862992142891    0.47065218858199254   0.5797735950434464   
  3668   0.5291245892952183    0.47101173371087235   0.5800747646317768   
  3669   0.529462413868786     0.4713709204495311    0.5803755161335138   
  3670   0.529799772934993     0.47172974879796925   0.5806758495486566   
  3671   0.5301366664938385    0.47208821875618634   0.5809757648772047   
  3672   0.5304730945453224    0.4724463303241837    0.5812752621191599   
  3673   0.5308090570894457    0.4728040835019591    0.5815743412745213   
  3674   0.5311445541262092    0.47316147828951394   0.5818730023432876   
  3675   0.5314795856556112    0.47351851468684814   0.5821712453254597   
  3676   0.5318141516776516    0.47387519269396217   0.5824690702210389   
  3677   0.5321482521923304    0.4742315123108547    0.5827664770300234   
  3678   0.5324818871996486    0.4745874735375266    0.5830634657524136   
  3679   0.5328150566996062    0.4749430763739775    0.5833600363882105   
  3680   0.533147760692203     0.47529832082020773   0.5836561889374137   
  3681   0.5334799991774384    0.4756532068762169    0.5839519234000217   
  3682   0.5338117721553122    0.47600773454200596   0.5842472397760359   
  3683   0.5341430796258253    0.4763619038175735    0.5845421380654572   
  3684   0.5344739215889778    0.47671571470292085   0.5848366182682838   
  3685   0.5348042980447687    0.47706916719804715   0.5851306803845153   
  3686   0.5351342089931999    0.4774222613029524    0.5854243244141544   
  3687   0.5354636544342686    0.4777749970176375    0.5857175503571992   
  3688   0.5357926343679766    0.47812737434210195   0.5860103582136493   
  3689   0.5361211487943232    0.47847939327634537   0.5863027479835052   
  3690   0.536449197713309     0.4788310538203677    0.5865947196667682   
  3691   0.5367767811249342    0.479182355974169     0.586886273263437    
  3692   0.5371038990291988    0.47953329973775105   0.5871774087735102   
  3693   0.5374305514261017    0.47988388511111113   0.587468126196991    
  3694   0.5377567383156432    0.48023411209425015   0.5877584255338779   
  3695   0.538082459697824     0.48058398068716857   0.5880483067841697   
  3696   0.5384077155726441    0.48093349088986637   0.5883377699478678   
  3697   0.5387325059401027    0.48128264270234355   0.5886268150249725   
  3698   0.5390568308002006    0.4816314361245997    0.588915442015483    
  3699   0.539380690152937     0.48197987115663476   0.5892036509193983   
  3700   0.5397040839983127    0.4823279477984497    0.5894914417367207   
  3701   0.5400270123363269    0.48267566605004353   0.5897788144674494   
  3702   0.5403494751669813    0.4830230259114163    0.5900657691115834   
  3703   0.5406714724902741    0.4833700273825685    0.5903523056691231   
  3704   0.5409930043062054    0.483716670463501     0.5906384241400695   
  3705   0.5413140706147761    0.4840629551542115    0.5909241245244221   
  3706   0.5416346714159852    0.4844088814547014    0.59120940682218     
  3707   0.5419548067098336    0.4847544493649707    0.5914942710333437   
  3708   0.5422744764963214    0.4850996588850198    0.5917787171579141   
  3709   0.5425936807754477    0.48544451001484745   0.5920627451958898   
  3710   0.5429124195472133    0.485789002754454     0.5923463551472716   
  3711   0.5432306928116173    0.48613313710384043   0.5926295470120602   
  3712   0.5435485005686598    0.48647691306300533   0.5929123207902545   
  3713   0.5438658428183425    0.48682033063195007   0.5931946764818541   
  3714   0.5441827195606637    0.48716338981067375   0.5934766140868595   
  3715   0.5444991307956242    0.4875060905991764    0.593758133605272    
  3716   0.5448150765232231    0.48784843299745884   0.5940392350370893   
  3717   0.5451305567434614    0.4881904170055198    0.5943199183823129   
  3718   0.5454455714563382    0.4885320426233606    0.5946001836409436   
  3719   0.5457601206618543    0.4888733098509803    0.5948800308129796   
  3720   0.5460742043600098    0.48921421868837944   0.5951594598984213   
  3721   0.5463878225508036    0.4895547691355584    0.5954384708972684   
  3722   0.5467009752342369    0.48989496119251585   0.595717063809523    
  3723   0.5470136624103077    0.4902347948592527    0.5959952386351821   
  3724   0.5473258840790187    0.4905742701357685    0.5962729953742478   
  3725   0.5476376402403691    0.4909133870220641    0.5965503340267198   
  3726   0.5479489308943588    0.49125214551813867   0.5968272545925979   
  3727   0.5482597560409861    0.4915905456239922    0.5971037570718813   
  3728   0.5485701156802527    0.4919285873396251    0.5973798414645706   
  3729   0.5488800098121578    0.4922662706650369    0.5976555077706669   
  3730   0.5491894384367031    0.49260359560022815   0.5979307559901681   
  3731   0.549498401553886     0.4929405621451983    0.5982055861230755   
  3732   0.5498068991637091    0.49327717029994833   0.5984799981693896   
  3733   0.5501149312661706    0.49361342006447684   0.5987539921291094   
  3734   0.5504224978612706    0.4939493114387852    0.5990275680022346   
  3735   0.55072959894901      0.49428484442287246   0.5993007257887659   
  3736   0.5510362345293895    0.49462001901673913   0.5995734654887039   
  3737   0.5513424046024067    0.49495483522038564   0.5998457871020468   
  3738   0.5516481091680632    0.49528929303381064   0.6001176906287959   
  3739   0.5519533482263581    0.4956233924570146    0.6003891760689521   
  3740   0.5522581217772924    0.4959571334899979    0.6006602434225141   
  3741   0.5525624298208651    0.49629051613276154   0.600930892689481    
  3742   0.5528662723570781    0.4966235403853032    0.601201123869854    
  3743   0.5531696493859295    0.49695620624762427   0.6014709369636342   
  3744   0.5534725609074194    0.4972885137197247    0.6017403319708188   
  3745   0.5537750069215486    0.4976204628016041    0.60200930889141     
  3746   0.5540769874283162    0.4979520534932629    0.6022778677254079   
  3747   0.5543785024277241    0.49828328579470105   0.6025460084728116   
  3748   0.5546795519197696    0.49861415970591816   0.6028137311336206   
  3749   0.5549801359044553    0.4989446752269142    0.6030810357078353   
  3750   0.5552802543817794    0.4992748323576901    0.6033479221954572   
  3751   0.555579907351742     0.49960463109824493   0.6036143905964839   
  3752   0.555879094814343     0.4999340714485787    0.6038804409109169   
  3753   0.5561778167695852    0.5002631534086928    0.6041460731387565   
  3754   0.556476073217465     0.5005918769785853    0.6044112872800023   
  3755   0.556773864157984     0.5009202421582573    0.604676083334653    
  3756   0.5570711895911415    0.5012482489477081    0.6049404613027098   
  3757   0.5573680495169375    0.5015758973469389    0.6052044211841734   
  3758   0.5576644439353728    0.5019031873559485    0.6054679629790423   
  3759   0.5579603728464484    0.5022301189747371    0.6057310866873169   
  3760   0.5582558362501624    0.5025566922033047    0.6059937923089982   
  3761   0.5585508341465149    0.5028829070416516    0.6062560798440861   
  3762   0.5588453665355058    0.5032087634897779    0.6065179492925785   
  3763   0.559139433417136     0.5035342615476837    0.6067794006544771   
  3764   0.5594330347914065    0.5038594012153683    0.6070404339297828   
  3765   0.5597261706583145    0.5041841824928319    0.6073010491184934   
  3766   0.5600188410178628    0.5045086053800754    0.6075612462206101   
  3767   0.5603110458700487    0.5048326698770977    0.6078210252361331   
  3768   0.5606027852148738    0.5051563759838991    0.6080803861650628   
  3769   0.5608940590523375    0.5054797237004807    0.6083393290073973   
  3770   0.5611848673824413    0.5058027130268408    0.6085978537631376   
  3771   0.5614752102051845    0.5061253439629798    0.608855960432285    
  3772   0.5617650875205653    0.5064476165088982    0.6091136490148377   
  3773   0.5620544993285854    0.506769530664597     0.6093709195107961   
  3774   0.562343445629244     0.5070910864300737    0.6096277719201613   
  3775   0.5626319264225419    0.5074122838053299    0.6098842062429326   
  3776   0.56291994170848      0.5077331227903654    0.6101402224791088   
  3777   0.5632074914870566    0.5080536033851799    0.6103958206286912   
  3778   0.5634945757582708    0.5083737255897733    0.6106510006916808   
  3779   0.5637811945221252    0.5086934894041466    0.6109057626680747   
  3780   0.5640673477786171    0.5090128948282988    0.6111601065578753   
  3781   0.5643530355277502    0.50933194186223      0.6114140323610822   
  3782   0.5646382577695208    0.509650630505941     0.6116675400776956   
  3783   0.5649230145039308    0.5099689607594309    0.6119206297077135   
  3784   0.5652073057309792    0.5102869326226998    0.6121733012511381   
  3785   0.565491131450667     0.510604546095748     0.6124255547079689   
  3786   0.5657744916629932    0.5109218011785766    0.6126773900782063   
  3787   0.5660573863679597    0.5112386978711831    0.6129288073618473   
  3788   0.5663398155655655    0.5115552361735691    0.6131798065588967   
  3789   0.5666217792558088    0.5118714160857345    0.6134303876693514   
  3790   0.5669032774386906    0.5121872376076797    0.6136805506932115   
  3791   0.5671843101142118    0.512502700739403     0.6139302956304777   
  3792   0.5674648772823723    0.512817805480906     0.6141796224811507   
  3793   0.5677449789431721    0.5131325518321881    0.6144285312452298   
  3794   0.5680246150966113    0.5134469397932495    0.6146770219227129   
  3795   0.5683037857426889    0.5137609693640899    0.6149250945136036   
  3796   0.568582490881405     0.5140746405447096    0.6151727490179004   
  3797   0.5688607305127595    0.5143879533351088    0.6154199854356026   
  3798   0.5691385046367552    0.5147009077352869    0.6156668037667106   
  3799   0.5694158132533875    0.5150135037452439    0.6159132040112252   
  3800   0.569692656362661     0.5153257413649808    0.616159186169146    
  3801   0.569969033964572     0.5156376205944966    0.6164047502404713   
  3802   0.5702449460591215    0.5159491414337922    0.616649896225204    
  3803   0.5705203926463103    0.5162603038828668    0.6168946241233426   
  3804   0.5707953737261393    0.5165711079417203    0.6171389339348865   
  3805   0.5710698892986068    0.5168815536103528    0.6173828256598366   
  3806   0.5713439393637127    0.5171916408887656    0.6176262992981929   
  3807   0.5716175239214571    0.5175013697769568    0.6178693548499559   
  3808   0.5718906429718409    0.517810740274927     0.6181119923151237   
  3809   0.572163296514864     0.5181197523826766    0.6183542116936973   
  3810   0.5724354845505264    0.5184284061002056    0.618596012985678    
  3811   0.5727072070788273    0.5187367014275135    0.6188373961910636   
  3812   0.5729784640997675    0.5190446383646008    0.6190783613098554   
  3813   0.5732492556133462    0.5193522169114675    0.6193189083420538   
  3814   0.5735195816195633    0.5196594370681131    0.6195590372876585   
  3815   0.5737894421184206    0.5199662988345377    0.619798748146668    
  3816   0.5740588371099165    0.5202728022107421    0.6200380409190838   
  3817   0.5743277665940516    0.5205789471967255    0.6202769156049062   
  3818   0.5745962305708252    0.5208847337924887    0.6205153722041339   
  3819   0.5748642290402373    0.5211901619980304    0.6207534107167674   
  3820   0.5751317620022887    0.5214952318133514    0.620991031142808    
  3821   0.5753988294569794    0.5217999432384519    0.6212282334822543   
  3822   0.5756654314043095    0.5221042962733322    0.6214650177351055   
  3823   0.575931567844278     0.5224082909179906    0.6217013839013634   
  3824   0.576197238776885     0.5227119271724288    0.6219373319810275   
  3825   0.5764624442021313    0.5230152050366459    0.6221728619740969   
  3826   0.5767271841200161    0.523318124510642     0.6224079738805726   
  3827   0.5769914585305411    0.5236206855944174    0.6226426677004548   
  3828   0.5772552674337055    0.5239228882879723    0.6228769434337429   
  3829   0.5775186108295074    0.5242247325913065    0.6231108010804363   
  3830   0.5777814887179478    0.5245262185044197    0.6233442406405358   
  3831   0.5780439010990284    0.5248273460273118    0.6235772621140421   
  3832   0.5783058479727474    0.5251281151599838    0.6238098655009532   
  3833   0.5785673293391058    0.5254285259024347    0.6240420508012705   
  3834   0.5788283451981036    0.5257285782546655    0.6242738180149949   
  3835   0.5790888955497389    0.5260282722166747    0.6245051671421251   
  3836   0.5793489803940144    0.5263276077884633    0.6247360981826602   
  3837   0.5796085997309275    0.5266265849700309    0.6249666111366015   
  3838   0.5798677535604808    0.5269252037613787    0.6251967060039494   
  3839   0.5801264418826735    0.5272234641625051    0.6254263827847026   
  3840   0.5803846646975046    0.5275213661734104    0.6256556414788617   
  3841   0.5806424220049742    0.5278189097940951    0.6258844820864278   
  3842   0.5808997138050822    0.5281160950245591    0.6261129046073997   
  3843   0.5811565400978305    0.5284129218648022    0.6263409090417769   
  3844   0.5814129008832172    0.5287093903148246    0.6265684953895603   
  3845   0.5816687961612441    0.5290055003746259    0.6267956636507499   
  3846   0.5819242259319077    0.5293012520442066    0.6270224138253453   
  3847   0.5821791901952116    0.5295966453235668    0.627248745913346    
  3848   0.5824336889511539    0.5298916802127058    0.6274746599147543   
  3849   0.5826877221997364    0.5301863567116243    0.6277001558295678   
  3850   0.5829412899409565    0.5304806748203217    0.6279252336577867   
  3851   0.5831943921748168    0.5307746345387994    0.6281498933994119   
  3852   0.5834470289013147    0.5310682358670555    0.6283741350544436   
  3853   0.583699200120452     0.5313614788050907    0.6285979586228807   
  3854   0.5839509058322285    0.5316543633529052    0.6288213641047236   
  3855   0.5842021460366444    0.5319468895105       0.6290443514999735   
  3856   0.5844529207336988    0.5322390572778728    0.6292669208086292   
  3857   0.5847032299233916    0.532530866655025     0.6294890720306898   
  3858   0.5849530736057238    0.5328223176419562    0.6297108051661566   
  3859   0.5852024517806953    0.5331134102386668    0.6299321202150305   
  3860   0.5854513644483053    0.5334041444451567    0.6301530171773093   
  3861   0.5856998116085546    0.5336945202614256    0.6303734960529939   
  3862   0.5859477932614432    0.5339845376874739    0.6305935568420855   
  3863   0.5861953094069703    0.5342741967233016    0.6308131995445834   
  3864   0.5864423600451358    0.5345634973689082    0.6310324241604861   
  3865   0.5866889451759407    0.5348524396242942    0.6312512306897946   
  3866   0.5869350647993858    0.5351410234894591    0.6314696191325102   
  3867   0.5871807189154685    0.5354292489644044    0.6316875894886307   
  3868   0.5874259075241905    0.5357171160491281    0.6319051417581574   
  3869   0.5876706306255519    0.5360046247436308    0.6321222759410912   
  3870   0.5879148882195508    0.5362917750479128    0.6323389920374303   
  3871   0.58815868030619      0.5365785669619747    0.6325552900471751   
  3872   0.5884020068854685    0.5368650004858151    0.6327711699703258   
  3873   0.5886448679573855    0.5371510756194349    0.6329866318068831   
  3874   0.5888872635219409    0.5374367923628336    0.6332016755568457   
  3875   0.5891291935791356    0.5377221507160117    0.6334163012202141   
  3876   0.5893706581289688    0.5380071506789692    0.6336305087969896   
